AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT I,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
State,Idaho,All,2023-24,2,,5.7,7.4,7,13,8,26,351,> 100%
State,Idaho,All,2023-24,3,,6.8,8.9,3,20,12,30,336,> 100%
State,Idaho,All,2023-24,4,,5.3,7.4,2,16,11,25,340,> 100%
State,Idaho,All,2023-24,5,,3.4,7.5,2,9,13,24,322,> 100%
State,Idaho,All,2023-24,6,,6.7,8.2,0,23,9,28,341,> 100%
State,Idaho,All,2023-24,7,,4.2,5.2,1,12,5,16,309,> 100%
State,Idaho,All,2023-24,8,,4.2,4.9,2,11,2,15,307,> 100%
State,Idaho,All,2023-24,9,,4,4.7,4,9,3,15,321,> 100%
State,Idaho,All,2023-24,10,,4.9,6.1,4,13,7,21,344,> 100%
State,Idaho,All,2023-24,11,,3.8,5.7,0,12,7,18,314,> 100%
State,Idaho,All,2023-24,12,,5.9,6.3,2,12,4,15,238,> 100%
State,Idaho,All,2023-24,13,,2.9,4.2,0,7,6,10,240,> 100%
State,Idaho,All,2023-24,14,,2.6,2.6,1,2,0,3,116,67.4%
State,Illinois,All,2023-24,40,,5.6,6.5,0,115,37,133,"2,062",> 100%
State,Illinois,All,2023-24,41,,4.7,5.4,0,100,30,114,"2,118",> 100%
State,Illinois,All,2023-24,42,,4.4,5.6,0,96,44,122,"2,193",> 100%
State,Illinois,All,2023-24,43,,6.1,7.2,0,130,49,153,"2,127",> 100%
State,Illinois,All,2023-24,44,,5.7,6.9,1,125,40,151,"2,196",> 100%
State,Illinois,All,2023-24,45,,6.4,7.8,5,144,57,184,"2,344",> 100%
State,Illinois,All,2023-24,46,,5.6,7.5,0,121,61,162,"2,170",> 100%
State,Illinois,All,2023-24,47,,5.8,8,1,135,79,187,"2,327",> 100%
State,Illinois,All,2023-24,48,,7.1,9.1,6,159,72,212,"2,340",> 100%
State,Illinois,All,2023-24,49,,5.5,7.6,5,130,75,186,"2,447",> 100%
State,Illinois,All,2023-24,50,,7.3,9.2,9,171,79,225,"2,453",> 100%
State,Illinois,All,2023-24,51,,6.4,8.7,10,147,84,214,"2,451",> 100%
State,Illinois,All,2023-24,52,,7,8.9,16,150,80,212,"2,372",> 100%
State,Illinois,All,2023-24,1,,7.8,9.6,27,164,81,234,"2,446",> 100%
State,Illinois,All,2023-24,2,,8.5,10.9,25,180,100,263,"2,408",> 100%
State,Illinois,All,2023-24,3,,8,9.5,12,185,73,234,"2,462",> 100%
State,Illinois,All,2023-24,4,,7,8.9,11,154,69,210,"2,347",> 100%
State,Illinois,All,2023-24,5,,7.6,8.6,16,153,44,193,"2,234",> 100%
State,Illinois,All,2023-24,6,,6,7.4,11,121,48,162,"2,199",> 100%
State,Illinois,All,2023-24,7,,6.9,7.8,14,136,34,170,"2,170",> 100%
State,Illinois,All,2023-24,8,,6.7,7.9,13,140,45,180,"2,277",> 100%
State,Illinois,All,2023-24,9,,6.4,7.4,10,135,41,168,"2,275",> 100%
State,Illinois,All,2023-24,10,,6.1,7,11,123,32,153,"2,183",> 100%
State,Illinois,All,2023-24,11,,6.4,7.6,7,129,38,161,"2,118",> 100%
State,Illinois,All,2023-24,12,,6,6.6,10,104,20,127,"1,911",> 100%
State,Illinois,All,2023-24,13,,6.5,7.2,3,116,22,131,"1,821",> 100%
State,Illinois,All,2023-24,14,,8.1,8.7,5,90,14,102,"1,173",87.3%
State,Indiana,All,2023-24,40,,5.8,7.8,0,77,38,104,"1,329",> 100%
State,Indiana,All,2023-24,41,,6.1,7,0,80,21,92,"1,317",> 100%
State,Indiana,All,2023-24,42,,6.9,7.5,1,91,20,99,"1,324",> 100%
State,Indiana,All,2023-24,43,,5.7,7,0,75,30,92,"1,323",> 100%
State,Indiana,All,2023-24,44,,5.6,7.3,0,77,36,101,"1,385",> 100%
State,Indiana,All,2023-24,45,,7.3,9.3,1,101,44,130,"1,393",> 100%
State,Indiana,All,2023-24,46,,6.7,8.6,2,90,39,118,"1,366",> 100%
State,Indiana,All,2023-24,47,,5.9,8.1,2,78,47,109,"1,352",> 100%
State,Indiana,All,2023-24,48,,6.4,8.8,3,85,54,122,"1,380",> 100%
State,Indiana,All,2023-24,49,,8,10.3,5,115,66,154,"1,502",> 100%
State,Indiana,All,2023-24,50,,8.2,11.2,7,109,74,158,"1,414",> 100%
State,Indiana,All,2023-24,51,,7.5,10,14,98,61,149,"1,489",> 100%
State,Indiana,All,2023-24,52,,8.5,11.1,8,113,59,158,"1,429",> 100%
State,Indiana,All,2023-24,1,,9.9,13.3,15,136,82,202,"1,520",> 100%
State,Indiana,All,2023-24,2,,9.6,12.4,16,121,66,176,"1,422",> 100%
State,Indiana,All,2023-24,3,,8.7,10.3,11,119,52,154,"1,488",> 100%
State,Indiana,All,2023-24,4,,9.2,11,15,122,49,164,"1,493",> 100%
State,Indiana,All,2023-24,5,,7,8.5,16,82,31,120,"1,407",> 100%
State,Indiana,All,2023-24,6,,7.7,9.5,15,90,39,130,"1,365",> 100%
State,Indiana,All,2023-24,7,,6.8,8.1,8,81,24,105,"1,303",> 100%
State,Indiana,All,2023-24,8,,8.3,9.3,9,102,28,125,"1,339",> 100%
State,Indiana,All,2023-24,9,,7.7,8.6,12,84,20,107,"1,243",> 100%
State,Indiana,All,2023-24,10,,9.1,9.5,15,102,14,123,"1,290",> 100%
State,Indiana,All,2023-24,11,,7.4,8.4,8,79,25,98,"1,171",> 100%
State,Indiana,All,2023-24,12,,6.9,8,2,73,20,87,"1,083",> 100%
State,Indiana,All,2023-24,13,,6.8,7.5,6,44,7,55,737,92.2%
State,Indiana,All,2023-24,14,,,,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Iowa,All,2023-24,40,,5.1,6.1,0,30,11,36,588,> 100%
State,Iowa,All,2023-24,41,,5.7,6.9,1,32,13,40,577,> 100%
State,Iowa,All,2023-24,42,,7.6,9.5,1,46,16,59,619,> 100%
State,Iowa,All,2023-24,43,,5,6.8,0,32,14,44,645,> 100%
State,Iowa,All,2023-24,44,,6.1,6.7,2,37,13,43,641,> 100%
State,Iowa,All,2023-24,45,,4.9,7,1,31,23,46,659,> 100%
State,Iowa,All,2023-24,46,,4.9,7.3,1,30,18,46,631,> 100%
State,Iowa,All,2023-24,47,,5.2,7.7,0,33,23,49,638,> 100%
State,Iowa,All,2023-24,48,,6,8.2,0,40,23,55,671,> 100%
State,Iowa,All,2023-24,49,,7,9.4,4,46,27,67,714,> 100%
State,Iowa,All,2023-24,50,,7.3,10.9,2,48,34,75,686,> 100%
State,Iowa,All,2023-24,51,,6.1,9.6,0,43,34,68,705,> 100%
State,Iowa,All,2023-24,52,,7.3,10.5,7,41,31,69,660,> 100%
State,Iowa,All,2023-24,1,,9.1,12,9,54,29,83,692,> 100%
State,Iowa,All,2023-24,2,,8.7,12.7,14,47,44,89,703,> 100%
State,Iowa,All,2023-24,3,,7.4,10.9,8,46,38,79,726,> 100%
State,Iowa,All,2023-24,4,,7.2,10.1,8,46,28,75,746,> 100%
State,Iowa,All,2023-24,5,,5.1,7,3,28,19,43,611,> 100%
State,Iowa,All,2023-24,6,,6.2,7.8,3,34,15,47,600,> 100%
State,Iowa,All,2023-24,7,,7.7,8.7,10,42,9,59,675,> 100%
State,Iowa,All,2023-24,8,,7,7.6,7,39,6,50,654,> 100%
State,Iowa,All,2023-24,9,,6.8,7.9,9,36,11,52,658,> 100%
State,Iowa,All,2023-24,10,,7.8,8.7,7,38,8,50,574,> 100%
State,Iowa,All,2023-24,11,,5,6.2,10,20,9,37,597,> 100%
State,Iowa,All,2023-24,12,,6.4,7.4,6,29,6,40,544,> 100%
State,Iowa,All,2023-24,13,,5.3,6,7,17,3,27,451,> 100%
State,Iowa,All,2023-24,14,,4.8,4.8,1,14,1,15,310,81.3%
State,Kansas,All,2023-24,40,,3.5,4.8,0,19,7,26,539,> 100%
State,Kansas,All,2023-24,41,,3.9,6,0,20,12,31,515,> 100%
State,Kansas,All,2023-24,42,,3.5,4.6,0,19,8,25,545,> 100%
State,Kansas,All,2023-24,43,,8,10.1,1,44,19,57,565,> 100%
State,Kansas,All,2023-24,44,,6.7,7.9,1,36,11,44,556,> 100%
State,Kansas,All,2023-24,45,,4.3,5.6,0,24,11,31,555,> 100%
State,Kansas,All,2023-24,46,,6.2,8.1,0,33,16,43,531,> 100%
State,Kansas,All,2023-24,47,,4.8,5.6,0,28,13,33,586,> 100%
State,Kansas,All,2023-24,48,,5.2,8.8,0,30,31,51,581,> 100%
State,Kansas,All,2023-24,49,,5.7,8.4,1,32,21,49,581,> 100%
State,Kansas,All,2023-24,50,,3.6,6.1,0,22,19,37,608,> 100%
State,Kansas,All,2023-24,51,,6.7,9,3,36,22,52,581,> 100%
State,Kansas,All,2023-24,52,,7.4,9.9,3,42,21,60,605,> 100%
State,Kansas,All,2023-24,1,,8.7,11.8,4,50,30,73,620,> 100%
State,Kansas,All,2023-24,2,,6.5,9.5,1,39,22,58,611,> 100%
State,Kansas,All,2023-24,3,,6,8.5,6,33,27,55,649,> 100%
State,Kansas,All,2023-24,4,,7,8.3,3,39,13,50,599,> 100%
State,Kansas,All,2023-24,5,,6.4,7.9,6,36,11,52,659,> 100%
State,Kansas,All,2023-24,6,,6.4,7.6,1,34,11,41,543,> 100%
State,Kansas,All,2023-24,7,,6.9,8.2,4,37,11,49,595,> 100%
State,Kansas,All,2023-24,8,,5.8,6.6,1,35,8,41,617,> 100%
State,Kansas,All,2023-24,9,,6,7,3,32,8,41,584,> 100%
State,Kansas,All,2023-24,10,,5.6,7,2,29,12,39,555,> 100%
State,Kansas,All,2023-24,11,,7,7.7,2,38,7,44,568,> 100%
State,Kansas,All,2023-24,12,,6.6,7.1,4,30,9,37,518,> 100%
State,Kansas,All,2023-24,13,,5.4,5.6,4,23,3,28,501,> 100%
State,Kansas,All,2023-24,14,,7,7,1,18,2,19,271,80.9%
State,Kentucky,All,2023-24,40,,7.7,9.5,1,72,28,91,953,> 100%
State,Kentucky,All,2023-24,41,,8.1,10.6,1,81,38,107,"1,007",> 100%
State,Kentucky,All,2023-24,42,,6.7,9.1,0,67,32,91,"1,004",> 100%
State,Kentucky,All,2023-24,43,,7.2,9.2,0,74,28,95,"1,031",> 100%
State,Kentucky,All,2023-24,44,,7.3,8.6,1,72,17,86,"1,004",> 100%
State,Kentucky,All,2023-24,45,,6.8,8.6,1,72,32,93,"1,080",> 100%
State,Kentucky,All,2023-24,46,,7,9.3,0,71,41,94,"1,015",> 100%
State,Kentucky,All,2023-24,47,,8.1,10.2,1,79,41,101,992,> 100%
State,Kentucky,All,2023-24,48,,8.8,10.8,1,94,39,117,"1,080",> 100%
State,Kentucky,All,2023-24,49,,9.5,13,3,104,53,147,"1,128",> 100%
State,Kentucky,All,2023-24,50,,7.8,11.6,4,81,56,126,"1,084",> 100%
State,Kentucky,All,2023-24,51,,9.8,12.5,6,106,54,143,"1,141",> 100%
State,Kentucky,All,2023-24,52,,10.7,14.1,8,116,70,164,"1,161",> 100%
State,Kentucky,All,2023-24,1,,11.6,15.5,17,113,73,174,"1,120",> 100%
State,Kentucky,All,2023-24,2,,10.7,13.8,18,114,65,169,"1,229",> 100%
State,Kentucky,All,2023-24,3,,10.1,13.4,11,101,55,149,"1,109",> 100%
State,Kentucky,All,2023-24,4,,10.6,13.5,18,99,40,149,"1,100",> 100%
State,Kentucky,All,2023-24,5,,10.1,12,12,95,37,128,"1,064",> 100%
State,Kentucky,All,2023-24,6,,11.7,14.2,8,112,43,146,"1,030",> 100%
State,Kentucky,All,2023-24,7,,11,13,14,99,34,134,"1,029",> 100%
State,Kentucky,All,2023-24,8,,9.8,11.5,18,85,31,120,"1,048",> 100%
State,Kentucky,All,2023-24,9,,8.1,10.1,15,61,26,94,934,> 100%
State,Kentucky,All,2023-24,10,,8.4,10.7,7,67,29,94,876,> 100%
State,Kentucky,All,2023-24,11,,7.2,9.2,10,52,25,79,860,> 100%
State,Kentucky,All,2023-24,12,,7,8.1,3,47,13,58,715,> 100%
State,Kentucky,All,2023-24,13,,8,10.2,3,36,14,50,488,83.2%
State,Kentucky,All,2023-24,14,,8.3,8.7,0,19,4,20,230,39.2%
State,Louisiana,All,2023-24,40,,4,5.1,0,37,12,47,919,> 100%
State,Louisiana,All,2023-24,41,,3.9,4.8,1,37,12,46,966,> 100%
State,Louisiana,All,2023-24,42,,2.5,3.7,2,20,15,33,885,> 100%
State,Louisiana,All,2023-24,43,,4,4.9,1,37,13,46,943,> 100%
State,Louisiana,All,2023-24,44,,4.5,5.5,3,38,12,51,919,> 100%
State,Louisiana,All,2023-24,45,,4,4.7,4,34,11,45,958,> 100%
State,Louisiana,All,2023-24,46,,4.9,5.8,1,44,9,53,910,> 100%
State,Louisiana,All,2023-24,47,,4,4.6,2,34,9,42,904,> 100%
State,Louisiana,All,2023-24,48,,4.6,5.5,7,39,15,55,994,> 100%
State,Louisiana,All,2023-24,49,,5.5,6.8,6,49,21,68,"1,005",> 100%
State,Louisiana,All,2023-24,50,,5,5.6,5,44,11,55,975,> 100%
State,Louisiana,All,2023-24,51,,4.5,5.6,8,40,19,60,"1,073",> 100%
State,Louisiana,All,2023-24,52,,5.8,7.3,18,42,22,75,"1,028",> 100%
State,Louisiana,All,2023-24,1,,5.3,7.3,10,50,34,82,"1,125",> 100%
State,Louisiana,All,2023-24,2,,6.7,7.8,18,56,22,86,"1,097",> 100%
State,Louisiana,All,2023-24,3,,7,8.3,21,53,25,88,"1,055",> 100%
State,Louisiana,All,2023-24,4,,6.4,8.5,13,52,33,86,"1,009",> 100%
State,Louisiana,All,2023-24,5,,5.7,7.4,5,49,22,71,954,> 100%
State,Louisiana,All,2023-24,6,,5.2,6.7,7,41,22,61,917,> 100%
State,Louisiana,All,2023-24,7,,5.6,6.9,4,47,22,63,910,> 100%
State,Louisiana,All,2023-24,8,,4.2,5.7,4,32,21,49,855,> 100%
State,Louisiana,All,2023-24,9,,3.3,4.9,2,25,18,40,818,> 100%
State,Louisiana,All,2023-24,10,,4.4,5.9,4,30,13,45,766,> 100%
State,Louisiana,All,2023-24,11,,3.1,4.4,0,22,9,31,701,> 100%
State,Louisiana,All,2023-24,12,,3.1,4.2,0,17,9,23,546,97.4%
State,Louisiana,All,2023-24,13,,3.5,4.3,0,13,6,16,372,66.4%
State,Louisiana,All,2023-24,14,,1.5,3.6,0,2,3,5,137,24.4%
State,Maine,All,2023-24,40,,5.5,8.4,0,17,10,26,309,> 100%
State,Maine,All,2023-24,41,,7.3,9.3,0,23,7,29,313,> 100%
State,Maine,All,2023-24,42,,6.7,7.3,0,22,4,24,327,> 100%
State,Maine,All,2023-24,43,,6.3,8.6,0,22,9,30,348,> 100%
State,Maine,All,2023-24,44,,4.8,8,0,17,12,28,351,> 100%
State,Maine,All,2023-24,45,,4.8,8.1,0,16,11,27,333,> 100%
State,Maine,All,2023-24,46,,6.2,8.1,1,19,9,26,321,> 100%
State,Maine,All,2023-24,47,,5.5,8.8,0,18,13,29,330,> 100%
State,Maine,All,2023-24,48,,8.3,10.9,0,26,13,34,313,> 100%
State,Maine,All,2023-24,49,,6.3,8.5,0,22,12,30,352,> 100%
State,Maine,All,2023-24,50,,4.8,9.2,1,14,15,29,314,> 100%
State,Maine,All,2023-24,51,,8.2,11.8,1,30,22,45,380,> 100%
State,Maine,All,2023-24,52,,6.6,11,1,23,18,40,362,> 100%
State,Maine,All,2023-24,1,,8.9,12.6,3,29,15,45,358,> 100%
State,Maine,All,2023-24,2,,5.8,7.8,4,16,13,27,346,> 100%
State,Maine,All,2023-24,3,,8.8,12.3,2,28,21,42,342,> 100%
State,Maine,All,2023-24,4,,8.9,10.8,5,23,8,34,316,> 100%
State,Maine,All,2023-24,5,,7.6,9.5,2,25,9,34,357,> 100%
State,Maine,All,2023-24,6,,8.7,10.7,2,29,9,38,355,> 100%
State,Maine,All,2023-24,7,,5.4,7.8,1,15,7,23,295,> 100%
State,Maine,All,2023-24,8,,9,10.9,8,24,15,39,357,> 100%
State,Maine,All,2023-24,9,,9.2,10.1,9,22,3,34,336,> 100%
State,Maine,All,2023-24,10,,8.3,8.9,3,26,4,31,348,> 100%
State,Maine,All,2023-24,11,,8.9,8.9,0,28,9,28,314,> 100%
State,Maine,All,2023-24,12,,8,8.6,3,21,2,26,301,> 100%
State,Maine,All,2023-24,13,,7.3,8.6,2,20,6,26,303,> 100%
State,Maine,All,2023-24,14,,7.8,9.1,2,16,5,21,232,> 100%
State,Maryland,All,2023-24,40,,6.5,8.1,0,66,24,82,"1,015",> 100%
State,Maryland,All,2023-24,41,,7.6,9.3,1,82,29,102,"1,094",> 100%
State,Maryland,All,2023-24,42,,7.5,9.2,0,80,23,98,"1,070",> 100%
State,Maryland,All,2023-24,43,,5.9,7.2,0,62,24,76,"1,051",> 100%
State,Maryland,All,2023-24,44,,7.1,8.6,0,69,25,84,975,> 100%
State,Maryland,All,2023-24,45,,7.3,9.8,1,75,43,102,"1,038",> 100%
State,Maryland,All,2023-24,46,,6.6,9.1,0,70,35,96,"1,056",> 100%
State,Maryland,All,2023-24,47,,7.6,9.6,1,85,40,109,"1,130",> 100%
State,Maryland,All,2023-24,48,,7.4,10.1,0,80,44,109,"1,080",> 100%
State,Maryland,All,2023-24,49,,9.2,11.5,3,95,35,123,"1,069",> 100%
State,Maryland,All,2023-24,50,,7.5,10,3,86,45,119,"1,188",> 100%
State,Maryland,All,2023-24,51,,6.9,9,2,77,39,103,"1,146",> 100%
State,Maryland,All,2023-24,52,,8.6,10.5,14,82,41,118,"1,120",> 100%
State,Maryland,All,2023-24,1,,9.4,13,13,95,61,149,"1,145",> 100%
State,Maryland,All,2023-24,2,,9.1,12.2,14,96,56,147,"1,203",> 100%
State,Maryland,All,2023-24,3,,9.5,11.7,13,94,45,133,"1,132",> 100%
State,Maryland,All,2023-24,4,,7.3,10.4,13,77,50,128,"1,233",> 100%
State,Maryland,All,2023-24,5,,8.2,11.8,9,79,53,126,"1,068",> 100%
State,Maryland,All,2023-24,6,,7.8,9.9,6,79,31,108,"1,087",> 100%
State,Maryland,All,2023-24,7,,7.6,9.2,5,76,21,98,"1,062",> 100%
State,Maryland,All,2023-24,8,,7.5,9.1,4,76,28,97,"1,068",> 100%
State,Maryland,All,2023-24,9,,7.8,9.8,4,74,31,98,995,> 100%
State,Maryland,All,2023-24,10,,7.8,9.8,6,72,27,98,"1,004",> 100%
State,Maryland,All,2023-24,11,,7.2,8.2,8,66,16,84,"1,023",> 100%
State,Maryland,All,2023-24,12,,5.8,6.9,3,52,15,66,955,> 100%
State,Maryland,All,2023-24,13,,8.4,9.5,5,57,16,70,738,> 100%
State,Maryland,All,2023-24,14,,5.8,7.2,2,29,9,39,539,91.1%
State,Massachusetts,All,2023-24,40,,6.1,8.3,2,71,34,99,"1,189",> 100%
State,Massachusetts,All,2023-24,41,,5.7,7.9,1,66,34,93,"1,175",> 100%
State,Massachusetts,All,2023-24,42,,6.2,8.1,1,74,39,98,"1,208",> 100%
State,Massachusetts,All,2023-24,43,,6.4,8.5,1,71,33,96,"1,130",> 100%
State,Massachusetts,All,2023-24,44,,5,7.1,0,57,34,82,"1,149",> 100%
State,Massachusetts,All,2023-24,45,,5.2,7.6,0,65,38,95,"1,255",> 100%
State,Massachusetts,All,2023-24,46,,5.7,7.6,0,65,26,86,"1,134",> 100%
State,Massachusetts,All,2023-24,47,,5.6,7.3,3,64,29,87,"1,196",> 100%
State,Massachusetts,All,2023-24,48,,6.8,8.4,2,87,32,110,"1,303",> 100%
State,Massachusetts,All,2023-24,49,,6.9,9.5,7,79,46,119,"1,255",> 100%
State,Massachusetts,All,2023-24,50,,8,10.2,5,94,41,126,"1,241",> 100%
State,Massachusetts,All,2023-24,51,,6.5,8.6,3,81,40,111,"1,285",> 100%
State,Massachusetts,All,2023-24,52,,8.6,12.1,8,105,71,158,"1,308",> 100%
State,Massachusetts,All,2023-24,1,,9.1,11.9,18,98,46,151,"1,274",> 100%
State,Massachusetts,All,2023-24,2,,8.9,12.1,15,103,62,160,"1,327",> 100%
State,Massachusetts,All,2023-24,3,,8,11,12,88,57,138,"1,252",> 100%
State,Massachusetts,All,2023-24,4,,8.6,10.5,14,98,39,137,"1,309",> 100%
State,Massachusetts,All,2023-24,5,,8.2,10.7,10,98,49,141,"1,313",> 100%
State,Massachusetts,All,2023-24,6,,7.5,9.7,11,86,41,125,"1,285",> 100%
State,Massachusetts,All,2023-24,7,,7.8,9.3,17,78,29,113,"1,214",> 100%
State,Massachusetts,All,2023-24,8,,8.5,9.2,19,78,14,105,"1,147",> 100%
State,Massachusetts,All,2023-24,9,,7.4,8.3,10,77,17,98,"1,178",> 100%
State,Massachusetts,All,2023-24,10,,6.9,8.5,21,59,24,99,"1,166",> 100%
State,Massachusetts,All,2023-24,11,,6.8,7.4,10,73,14,90,"1,212",> 100%
State,Massachusetts,All,2023-24,12,,5.7,6.9,3,58,18,74,"1,074",> 100%
State,Massachusetts,All,2023-24,13,,6.3,6.7,9,52,5,65,975,> 100%
State,Massachusetts,All,2023-24,14,,6.7,7.3,3,39,5,46,628,96.5%
State,Michigan,All,2023-24,40,,4.2,5.3,1,81,36,103,"1,941",> 100%
State,Michigan,All,2023-24,41,,5.1,6.3,0,102,40,125,"1,989",> 100%
State,Michigan,All,2023-24,42,,5.5,7,0,109,48,137,"1,967",> 100%
State,Michigan,All,2023-24,43,,5,6.1,1,96,38,118,"1,944",> 100%
State,Michigan,All,2023-24,44,,5.3,6.5,1,104,34,128,"1,964",> 100%
State,Michigan,All,2023-24,45,,6,7.9,1,121,54,159,"2,017",> 100%
State,Michigan,All,2023-24,46,,4.8,6.3,0,94,48,123,"1,964",> 100%
State,Michigan,All,2023-24,47,,5.5,7.5,6,100,58,143,"1,913",> 100%
State,Michigan,All,2023-24,48,,6,8.1,1,124,69,169,"2,095",> 100%
State,Michigan,All,2023-24,49,,7,9.6,1,144,84,201,"2,085",> 100%
State,Michigan,All,2023-24,50,,5.9,8.6,5,116,88,174,"2,034",> 100%
State,Michigan,All,2023-24,51,,7.3,9.6,5,151,84,205,"2,132",> 100%
State,Michigan,All,2023-24,52,,7.7,10.1,13,157,104,225,"2,220",> 100%
State,Michigan,All,2023-24,1,,7.5,10.7,13,150,98,232,"2,174",> 100%
State,Michigan,All,2023-24,2,,7.9,10.4,19,160,101,235,"2,260",> 100%
State,Michigan,All,2023-24,3,,7.7,10.1,13,156,93,223,"2,207",> 100%
State,Michigan,All,2023-24,4,,7.9,9.8,17,157,79,216,"2,199",> 100%
State,Michigan,All,2023-24,5,,6.8,8.2,15,127,54,172,"2,091",> 100%
State,Michigan,All,2023-24,6,,5.5,6.8,6,107,35,139,"2,053",> 100%
State,Michigan,All,2023-24,7,,6.7,7.6,24,110,38,152,"2,000",> 100%
State,Michigan,All,2023-24,8,,6.2,7.4,23,109,38,158,"2,131",> 100%
State,Michigan,All,2023-24,9,,7.1,8.5,16,124,44,168,"1,972",> 100%
State,Michigan,All,2023-24,10,,7.3,8.4,31,115,37,167,"1,991",> 100%
State,Michigan,All,2023-24,11,,6.5,7.7,24,110,33,159,"2,063",> 100%
State,Michigan,All,2023-24,12,,6.2,7.1,18,100,28,136,"1,913",> 100%
State,Michigan,All,2023-24,13,,5.5,5.7,9,79,9,92,"1,603",> 100%
State,Michigan,All,2023-24,14,,5.8,6.4,11,62,15,81,"1,269",94.4%
State,Minnesota,All,2023-24,40,,4.5,6.5,0,41,29,59,909,> 100%
State,Minnesota,All,2023-24,41,,7.3,9.3,1,65,27,85,910,> 100%
State,Minnesota,All,2023-24,42,,5.3,7.8,0,54,35,79,"1,017",> 100%
State,Minnesota,All,2023-24,43,,5.3,7.2,0,52,26,70,978,> 100%
State,Minnesota,All,2023-24,44,,3.9,6.7,0,39,36,67,994,> 100%
State,Minnesota,All,2023-24,45,,6.1,8.5,0,59,31,82,967,> 100%
State,Minnesota,All,2023-24,46,,6.2,8.5,0,60,31,83,975,> 100%
State,Minnesota,All,2023-24,47,,6.5,9.7,1,64,39,97,"1,004",> 100%
State,Minnesota,All,2023-24,48,,7.4,10.8,2,79,49,118,"1,092",> 100%
State,Minnesota,All,2023-24,49,,6.4,9.5,4,64,45,100,"1,057",> 100%
State,Minnesota,All,2023-24,50,,7.9,11.3,3,79,49,117,"1,039",> 100%
State,Minnesota,All,2023-24,51,,5.8,9.6,6,53,47,97,"1,013",> 100%
State,Minnesota,All,2023-24,52,,7.5,11,12,60,51,105,957,> 100%
State,Minnesota,All,2023-24,1,,8,11.4,12,72,55,119,"1,046",> 100%
State,Minnesota,All,2023-24,2,,7.3,11.4,9,66,57,117,"1,029",> 100%
State,Minnesota,All,2023-24,3,,6.3,9.2,7,57,37,93,"1,012",> 100%
State,Minnesota,All,2023-24,4,,7.1,9.5,9,64,35,98,"1,032",> 100%
State,Minnesota,All,2023-24,5,,6.7,9,10,55,32,87,969,> 100%
State,Minnesota,All,2023-24,6,,6,8.9,13,44,32,84,944,> 100%
State,Minnesota,All,2023-24,7,,6.5,8.1,12,49,21,76,940,> 100%
State,Minnesota,All,2023-24,8,,6.8,8.8,13,52,28,85,961,> 100%
State,Minnesota,All,2023-24,9,,7.2,8.5,12,59,21,84,993,> 100%
State,Minnesota,All,2023-24,10,,7.1,8.3,7,58,15,76,913,> 100%
State,Minnesota,All,2023-24,11,,7.1,8.3,7,57,15,75,906,> 100%
State,Minnesota,All,2023-24,12,,5.5,6.7,6,43,14,59,886,> 100%
State,Minnesota,All,2023-24,13,,5.4,7.1,3,35,15,50,702,> 100%
State,Minnesota,All,2023-24,14,,5.1,5.9,1,29,10,35,591,> 100%
State,Mississippi,All,2023-24,40,,7.6,9.9,1,54,30,72,725,> 100%
State,Mississippi,All,2023-24,41,,7.4,9.5,0,47,18,60,634,> 100%
State,Mississippi,All,2023-24,42,,4.9,6.5,2,31,16,44,674,> 100%
State,Mississippi,All,2023-24,43,,9.1,9.9,0,56,12,61,616,> 100%
State,Mississippi,All,2023-24,44,,6.9,9.4,0,48,22,66,699,> 100%
State,Mississippi,All,2023-24,45,,5.4,7.1,0,37,15,49,686,> 100%
State,Mississippi,All,2023-24,46,,6.5,7.7,1,43,14,52,676,> 100%
State,Mississippi,All,2023-24,47,,7.6,8.7,3,49,12,59,680,> 100%
